timestamp,prefix,landlord_as,tenant_as,event_type
2026-04-01 00:09:53,154.211.5.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:09:54,103.36.19.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:09:54,103.36.18.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:09:54,103.36.18.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:09:54,103.36.19.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:09:55,103.36.18.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:09:55,103.36.19.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:09:56,103.36.18.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:09:56,103.36.19.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:10:00,16.14.229.0/24,7843,20115,LEASE_OR_HIJACK
2026-04-01 00:10:05,204.54.9.0/24,19905,10846,LEASE_OR_HIJACK
2026-04-01 00:10:05,154.211.5.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:10:07,154.211.5.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:10:11,16.14.229.0/24,20115,7843,LEASE_OR_HIJACK
2026-04-01 00:10:12,16.14.229.0/24,7843,20115,LEASE_OR_HIJACK
2026-04-01 00:10:19,16.14.229.0/24,20115,7843,LEASE_OR_HIJACK
2026-04-01 00:10:19,87.107.110.0/24,51026,208555,LEASE_OR_HIJACK
2026-04-01 00:10:20,16.14.229.0/24,7843,20115,LEASE_OR_HIJACK
2026-04-01 00:10:29,103.36.19.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:10:29,103.36.18.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:10:31,16.14.229.0/24,20115,7843,LEASE_OR_HIJACK
2026-04-01 00:10:34,45.180.35.0/24,265080,269162,LEASE_OR_HIJACK
2026-04-01 00:10:35,45.180.35.0/24,269162,265080,LEASE_OR_HIJACK
2026-04-01 00:10:40,16.14.229.0/24,7843,20115,LEASE_OR_HIJACK
2026-04-01 00:10:55,204.54.9.0/24,10846,19905,LEASE_OR_HIJACK
2026-04-01 00:11:04,103.36.18.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:11:04,103.36.19.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:11:04,103.36.18.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:11:04,103.36.19.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:11:04,103.36.18.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:11:04,103.36.19.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:11:05,103.36.18.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:11:05,103.36.19.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:11:05,103.36.17.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:11:05,103.36.17.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:11:10,103.36.19.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:11:10,103.36.18.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:11:17,103.36.19.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:11:17,103.36.18.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:11:21,45.180.35.0/24,265080,269162,LEASE_OR_HIJACK
2026-04-01 00:11:22,45.180.35.0/24,269162,265080,LEASE_OR_HIJACK
2026-04-01 00:11:23,45.180.35.0/24,265080,269162,LEASE_OR_HIJACK
2026-04-01 00:11:24,45.180.35.0/24,269162,265080,LEASE_OR_HIJACK
2026-04-01 00:11:31,16.14.229.0/24,20115,7843,LEASE_OR_HIJACK
2026-04-01 00:11:31,16.14.229.0/24,7843,20115,LEASE_OR_HIJACK
2026-04-01 00:11:31,16.14.229.0/24,20115,7843,LEASE_OR_HIJACK
2026-04-01 00:11:33,45.180.35.0/24,265080,269162,LEASE_OR_HIJACK
2026-04-01 00:11:35,211.253.60.0/24,17574,17841,LEASE_OR_HIJACK
2026-04-01 00:11:35,45.180.35.0/24,269162,265080,LEASE_OR_HIJACK
2026-04-01 00:11:36,45.180.35.0/24,265080,269162,LEASE_OR_HIJACK
2026-04-01 00:11:36,103.36.19.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:11:36,103.36.18.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:11:40,16.14.229.0/24,7843,20115,LEASE_OR_HIJACK
2026-04-01 00:11:41,45.180.35.0/24,269162,265080,LEASE_OR_HIJACK
2026-04-01 00:11:42,45.180.35.0/24,265080,269162,LEASE_OR_HIJACK
2026-04-01 00:11:43,45.180.35.0/24,269162,265080,LEASE_OR_HIJACK
2026-04-01 00:11:45,45.180.35.0/24,265080,269162,LEASE_OR_HIJACK
2026-04-01 00:11:45,45.180.35.0/24,269162,265080,LEASE_OR_HIJACK
2026-04-01 00:11:45,45.180.35.0/24,265080,269162,LEASE_OR_HIJACK
2026-04-01 00:11:47,103.36.19.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:11:47,103.36.18.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:12:09,103.36.18.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:12:09,103.36.19.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:12:09,149.100.8.0/24,174,201746,LEASE_OR_HIJACK
2026-04-01 00:12:09,149.6.200.0/24,174,49835,LEASE_OR_HIJACK
2026-04-01 00:12:09,149.6.192.0/24,174,49835,LEASE_OR_HIJACK
2026-04-01 00:12:12,16.14.229.0/24,20115,7843,LEASE_OR_HIJACK
2026-04-01 00:12:20,16.14.229.0/24,7843,20115,LEASE_OR_HIJACK
2026-04-01 00:12:51,185.53.141.0/24,51026,208555,LEASE_OR_HIJACK
2026-04-01 00:12:54,45.180.35.0/24,269162,265080,LEASE_OR_HIJACK
2026-04-01 00:12:58,103.36.19.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:12:58,103.36.18.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:12:59,103.36.19.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:12:59,103.36.18.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:12:59,103.36.18.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:12:59,103.36.19.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:13:11,16.14.229.0/24,20115,7843,LEASE_OR_HIJACK
2026-04-01 00:13:14,103.36.18.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:13:14,103.36.19.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:13:20,16.14.229.0/24,7843,20115,LEASE_OR_HIJACK
2026-04-01 00:13:35,103.36.19.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:13:35,103.36.18.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:13:40,193.233.49.0/24,207713,210352,LEASE_OR_HIJACK
2026-04-01 00:13:40,193.233.49.0/24,210352,207713,LEASE_OR_HIJACK
2026-04-01 00:13:40,193.233.49.0/24,207713,210352,LEASE_OR_HIJACK
2026-04-01 00:13:40,193.233.49.0/24,210352,207713,LEASE_OR_HIJACK
2026-04-01 00:13:42,91.227.68.0/24,57494,50928,LEASE_OR_HIJACK
2026-04-01 00:13:45,91.227.68.0/24,50928,57494,LEASE_OR_HIJACK
2026-04-01 00:13:51,16.14.229.0/24,20115,7843,LEASE_OR_HIJACK
2026-04-01 00:13:51,16.14.229.0/24,7843,20115,LEASE_OR_HIJACK
2026-04-01 00:13:52,154.211.7.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:13:52,103.112.96.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:13:52,103.112.99.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:13:52,43.224.227.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:13:53,193.233.49.0/24,207713,210352,LEASE_OR_HIJACK
2026-04-01 00:13:53,16.14.229.0/24,20115,7843,LEASE_OR_HIJACK
2026-04-01 00:13:53,16.14.229.0/24,7843,20115,LEASE_OR_HIJACK
2026-04-01 00:13:53,16.14.229.0/24,20115,7843,LEASE_OR_HIJACK
2026-04-01 00:13:55,193.233.49.0/24,210352,207713,LEASE_OR_HIJACK
2026-04-01 00:13:57,103.112.99.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:13:57,103.112.96.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:13:57,43.224.227.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:13:57,154.211.7.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:13:57,193.233.49.0/24,207713,210352,LEASE_OR_HIJACK
2026-04-01 00:14:00,16.14.229.0/24,7843,20115,LEASE_OR_HIJACK
2026-04-01 00:14:03,193.233.49.0/24,210352,207713,LEASE_OR_HIJACK
2026-04-01 00:14:05,103.36.19.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:14:05,103.36.18.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:14:05,103.36.19.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:14:05,103.36.18.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:14:05,103.36.19.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:14:05,103.36.18.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:14:06,193.233.49.0/24,207713,210352,LEASE_OR_HIJACK
2026-04-01 00:14:06,154.211.4.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:14:06,154.211.7.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:14:06,103.112.99.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:14:06,183.90.187.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:14:06,103.215.77.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:14:06,43.224.227.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:14:06,103.36.18.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:14:06,103.36.19.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:14:06,103.112.98.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:14:06,103.112.96.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:14:06,154.211.5.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:14:06,103.215.78.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:14:06,43.224.225.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:14:06,103.36.18.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:14:06,103.36.19.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:14:06,103.36.18.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:14:06,103.36.19.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:14:06,103.36.17.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:14:06,103.36.17.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:14:12,103.112.96.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:14:12,43.224.227.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:14:12,183.90.187.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:14:12,103.112.98.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:14:12,103.215.77.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:14:12,43.224.225.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:14:12,154.211.4.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:14:12,154.211.5.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:14:12,154.211.7.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:14:12,103.215.78.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:14:12,103.112.99.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:14:12,16.14.229.0/24,20115,7843,LEASE_OR_HIJACK
2026-04-01 00:14:14,154.211.5.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:14:14,103.112.99.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:14:14,154.211.7.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:14:14,103.112.98.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:14:14,103.112.96.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:14:14,103.215.77.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:14:14,103.215.78.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:14:14,43.224.225.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:14:14,154.211.4.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:14:14,43.224.227.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:14:14,183.90.187.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:14:14,103.36.18.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:14:14,103.36.19.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:14:17,183.90.187.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:14:17,154.211.7.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:14:17,154.211.5.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:14:17,154.211.4.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:14:17,103.215.78.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:14:17,103.215.77.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:14:17,103.112.99.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:14:17,103.112.98.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:14:17,103.112.96.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:14:17,43.224.227.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:14:17,43.224.225.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:14:17,103.36.19.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:14:17,103.36.18.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:14:20,16.14.229.0/24,7843,20115,LEASE_OR_HIJACK
2026-04-01 00:14:22,154.211.5.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:14:22,103.215.77.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:14:22,103.112.98.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:14:22,183.90.187.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:14:22,154.211.4.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:14:22,43.224.225.0/24,329611,400619,LEASE_OR_HIJACK
2026-04-01 00:14:24,103.36.19.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:14:24,103.36.18.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:14:26,103.84.55.0/24,136225,136184,LEASE_OR_HIJACK
2026-04-01 00:14:47,208.242.12.0/22,11406,13348,LEASE_OR_HIJACK
2026-04-01 00:14:47,170.48.0.0/18,11406,13348,LEASE_OR_HIJACK
2026-04-01 00:15:06,103.84.55.0/24,136184,136225,LEASE_OR_HIJACK
2026-04-01 00:15:14,16.14.229.0/24,20115,7843,LEASE_OR_HIJACK
2026-04-01 00:15:21,16.14.229.0/24,7843,20115,LEASE_OR_HIJACK
2026-04-01 00:15:38,193.233.49.0/24,210352,207713,LEASE_OR_HIJACK
2026-04-01 00:15:56,103.36.19.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:15:56,103.36.18.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:15:58,193.233.49.0/24,207713,210352,LEASE_OR_HIJACK
2026-04-01 00:15:58,103.36.19.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:15:58,103.36.18.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:15:58,103.36.18.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:15:58,103.36.19.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:16:03,103.36.19.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:16:03,103.36.18.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:16:05,158.62.212.0/24,33659,33287,LEASE_OR_HIJACK
2026-04-01 00:16:06,193.233.49.0/24,210352,207713,LEASE_OR_HIJACK
2026-04-01 00:16:12,16.14.229.0/24,20115,7843,LEASE_OR_HIJACK
2026-04-01 00:16:21,16.14.229.0/24,7843,20115,LEASE_OR_HIJACK
2026-04-01 00:16:21,103.36.19.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:16:21,103.36.18.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:16:27,103.36.19.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:16:27,103.36.18.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:16:37,179.51.206.0/24,27759,271897,LEASE_OR_HIJACK
2026-04-01 00:16:37,103.36.18.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:16:37,103.36.19.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:16:39,185.53.141.0/24,208555,51026,LEASE_OR_HIJACK
2026-04-01 00:16:53,16.14.229.0/24,20115,7843,LEASE_OR_HIJACK
2026-04-01 00:17:02,16.14.229.0/24,7843,20115,LEASE_OR_HIJACK
2026-04-01 00:17:16,87.107.110.0/24,208555,51026,LEASE_OR_HIJACK
2026-04-01 00:17:33,103.36.19.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:17:33,103.36.18.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:17:33,103.36.18.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:17:33,103.36.19.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:17:33,103.36.18.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:17:33,103.36.19.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:17:33,103.36.18.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:17:33,103.36.19.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:17:34,103.36.17.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:17:34,103.36.17.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:17:42,103.36.19.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:17:42,103.36.18.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:17:47,103.36.19.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:17:47,103.36.18.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:17:49,193.233.49.0/24,207713,210352,LEASE_OR_HIJACK
2026-04-01 00:17:49,193.233.49.0/24,210352,207713,LEASE_OR_HIJACK
2026-04-01 00:17:51,91.227.68.0/24,57494,50928,LEASE_OR_HIJACK
2026-04-01 00:17:54,16.14.229.0/24,20115,7843,LEASE_OR_HIJACK
2026-04-01 00:17:58,91.227.68.0/24,50928,57494,LEASE_OR_HIJACK
2026-04-01 00:17:59,193.233.49.0/24,207713,210352,LEASE_OR_HIJACK
2026-04-01 00:17:59,38.94.229.0/24,174,141672,LEASE_OR_HIJACK
2026-04-01 00:18:01,45.180.35.0/24,265080,269162,LEASE_OR_HIJACK
2026-04-01 00:18:01,193.233.49.0/24,210352,207713,LEASE_OR_HIJACK
2026-04-01 00:18:01,16.14.229.0/24,7843,20115,LEASE_OR_HIJACK
2026-04-01 00:18:06,193.233.49.0/24,207713,210352,LEASE_OR_HIJACK
2026-04-01 00:18:07,103.36.19.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:18:07,103.36.18.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:18:14,16.14.229.0/24,20115,7843,LEASE_OR_HIJACK
2026-04-01 00:18:15,193.233.49.0/24,210352,207713,LEASE_OR_HIJACK
2026-04-01 00:18:22,16.14.229.0/24,7843,20115,LEASE_OR_HIJACK
2026-04-01 00:18:35,91.199.16.0/24,2854,57304,LEASE_OR_HIJACK
2026-04-01 00:18:35,176.119.27.0/24,6698,30860,LEASE_OR_HIJACK
2026-04-01 00:18:35,154.211.5.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:18:35,103.112.98.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:18:35,154.211.4.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:18:35,183.90.187.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:18:35,103.215.77.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:18:35,43.224.225.0/24,400619,329611,LEASE_OR_HIJACK
2026-04-01 00:18:35,195.80.136.0/24,50340,49505,LEASE_OR_HIJACK
2026-04-01 00:18:35,194.28.206.0/24,50340,49505,LEASE_OR_HIJACK
2026-04-01 00:18:35,91.198.64.0/24,208901,47952,LEASE_OR_HIJACK
2026-04-01 00:18:35,176.100.153.0/24,209372,62300,LEASE_OR_HIJACK
2026-04-01 00:18:35,31.184.217.0/24,50340,49505,LEASE_OR_HIJACK
2026-04-01 00:18:35,62.205.144.0/20,29632,8772,LEASE_OR_HIJACK
2026-04-01 00:18:35,62.205.128.0/20,29632,8772,LEASE_OR_HIJACK
2026-04-01 00:18:35,95.164.170.0/23,29632,8772,LEASE_OR_HIJACK
2026-04-01 00:18:35,95.164.80.0/22,29632,8772,LEASE_OR_HIJACK
2026-04-01 00:18:35,95.164.72.0/22,29632,8772,LEASE_OR_HIJACK
2026-04-01 00:18:35,95.164.40.0/22,29632,8772,LEASE_OR_HIJACK
2026-04-01 00:18:35,95.164.50.0/24,29632,8772,LEASE_OR_HIJACK
2026-04-01 00:18:35,95.164.76.0/24,29632,8772,LEASE_OR_HIJACK
2026-04-01 00:18:35,95.164.49.0/24,29632,8772,LEASE_OR_HIJACK
2026-04-01 00:18:35,95.164.172.0/22,29632,8772,LEASE_OR_HIJACK
2026-04-01 00:19:03,212.103.45.0/24,8075,202280,LEASE_OR_HIJACK
2026-04-01 00:19:03,212.103.44.0/24,211484,202280,LEASE_OR_HIJACK
2026-04-01 00:19:03,193.105.40.0/24,2854,196695,LEASE_OR_HIJACK
2026-04-01 00:19:03,43.229.50.0/24,131274,55996,LEASE_OR_HIJACK
2026-04-01 00:19:03,103.183.66.0/23,7653,7609,LEASE_OR_HIJACK
2026-04-01 00:19:03,194.1.168.0/24,56889,42498,LEASE_OR_HIJACK
2026-04-01 00:19:03,194.1.171.0/24,56889,42498,LEASE_OR_HIJACK
2026-04-01 00:19:03,194.1.170.0/23,56889,42498,LEASE_OR_HIJACK
2026-04-01 00:19:03,194.1.170.0/24,56889,42498,LEASE_OR_HIJACK
2026-04-01 00:19:03,31.131.87.0/24,56889,42498,LEASE_OR_HIJACK
2026-04-01 00:19:03,31.131.80.0/24,56889,42498,LEASE_OR_HIJACK
2026-04-01 00:19:03,31.131.80.0/21,56889,42498,LEASE_OR_HIJACK
2026-04-01 00:19:03,31.131.84.0/24,56889,42498,LEASE_OR_HIJACK
2026-04-01 00:19:03,31.131.83.0/24,56889,42498,LEASE_OR_HIJACK
2026-04-01 00:19:03,31.131.82.0/24,56889,42498,LEASE_OR_HIJACK
2026-04-01 00:19:03,31.131.85.0/24,56889,42498,LEASE_OR_HIJACK
2026-04-01 00:19:03,31.131.81.0/24,56889,42498,LEASE_OR_HIJACK
2026-04-01 00:19:03,31.131.86.0/24,56889,42498,LEASE_OR_HIJACK
2026-04-01 00:19:03,5.102.37.0/24,8075,39130,LEASE_OR_HIJACK
2026-04-01 00:19:03,128.1.61.0/24,21859,135377,LEASE_OR_HIJACK
2026-04-01 00:19:04,194.149.70.0/23,12389,3267,LEASE_OR_HIJACK
2026-04-01 00:19:04,194.149.64.0/24,8732,3267,LEASE_OR_HIJACK
2026-04-01 00:19:04,194.190.143.0/24,41465,3267,LEASE_OR_HIJACK
2026-04-01 00:19:04,194.226.136.0/24,41465,3267,LEASE_OR_HIJACK
2026-04-01 00:19:04,194.67.75.0/24,49352,197695,LEASE_OR_HIJACK
2026-04-01 00:19:08,103.36.19.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:19:08,103.36.18.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:19:09,103.36.19.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:19:09,103.36.18.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:19:09,103.36.18.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:19:09,103.36.19.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:19:13,16.14.229.0/24,20115,7843,LEASE_OR_HIJACK
2026-04-01 00:19:14,103.36.19.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:19:14,103.36.18.0/24,138965,133623,LEASE_OR_HIJACK
2026-04-01 00:19:21,16.14.229.0/24,7843,20115,LEASE_OR_HIJACK
2026-04-01 00:19:31,91.237.144.0/24,41616,58006,LEASE_OR_HIJACK
2026-04-01 00:19:31,176.122.207.0/24,41616,58006,LEASE_OR_HIJACK
2026-04-01 00:19:31,176.122.206.0/24,41616,58006,LEASE_OR_HIJACK
2026-04-01 00:19:31,194.190.53.0/24,203794,2,LEASE_OR_HIJACK
2026-04-01 00:19:31,194.190.54.0/24,203794,2,LEASE_OR_HIJACK
2026-04-01 00:19:31,217.112.44.0/24,40966,30943,LEASE_OR_HIJACK
2026-04-01 00:19:31,185.160.37.0/24,57531,208720,LEASE_OR_HIJACK
2026-04-01 00:19:32,38.183.218.0/24,174,152372,LEASE_OR_HIJACK
2026-04-01 00:19:32,74.80.77.0/24,42,1288,LEASE_OR_HIJACK
2026-04-01 00:19:32,185.165.122.0/24,64432,42240,LEASE_OR_HIJACK
2026-04-01 00:19:32,77.243.0.0/20,44266,47465,LEASE_OR_HIJACK
2026-04-01 00:19:32,91.204.144.0/22,44266,47465,LEASE_OR_HIJACK
2026-04-01 00:19:32,195.93.164.0/23,44266,47465,LEASE_OR_HIJACK
2026-04-01 00:19:32,128.65.136.0/21,44266,47465,LEASE_OR_HIJACK
2026-04-01 00:19:32,195.49.184.0/22,44266,47465,LEASE_OR_HIJACK
2026-04-01 00:19:32,91.203.136.0/22,45044,57962,LEASE_OR_HIJACK
2026-04-01 00:19:32,82.141.139.0/24,19905,211595,LEASE_OR_HIJACK
2026-04-01 00:19:32,193.242.190.0/24,3,59404,LEASE_OR_HIJACK
2026-04-01 00:19:32,91.229.117.0/24,29226,196695,LEASE_OR_HIJACK
2026-04-01 00:19:32,176.221.8.0/21,41733,31484,LEASE_OR_HIJACK
2026-04-01 00:19:32,185.7.200.0/22,41733,31484,LEASE_OR_HIJACK
2026-04-01 00:19:32,83.136.240.0/21,41733,31484,LEASE_OR_HIJACK
2026-04-01 00:19:32,80.246.240.0/20,41733,31484,LEASE_OR_HIJACK
2026-04-01 00:19:32,103.36.18.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:19:32,103.36.19.0/24,133623,138965,LEASE_OR_HIJACK
2026-04-01 00:19:33,16.14.229.0/24,20115,7843,LEASE_OR_HIJACK
2026-04-01 00:19:34,38.94.228.0/24,174,141672,LEASE_OR_HIJACK
